,영화명,개봉일,감독,"API구분(left=kmdb, right=영진위)"
11183,특수부대정글의전쟁,2015-11-03,우베 볼,right_only
811,그녀는맛있는섹스파트너,2015-11-04,사스가 사스케,right_only
738,굴욕조교불타는유부녀,2015-11-04,하세가와 쿠니히로,right_only
7332,어디까지해봤니유부녀,2015-11-04,오부치 아키라,right_only
7472,언내추럴,2015-11-04,행크 브랙스톤,right_only
5515,상사를사랑한여직원,2015-11-04,카타오카 슈지,right_only
4475,발칙한사정열차그놈의느낌,2015-11-04,오부치 아키라,right_only
4263,미저리엘리베이터여자,2015-11-05,마시모 코리또르,right_only
8112,오스틴파워제로,2015-11-05,,left_only
11809,하드코어디스코,2015-11-05,크시슈토프 스코니에츠니,right_only
3921,모텔,2015-11-10,이숭환,right_only
11482,포장마차무삭제판,2015-11-11,최율권희,right_only
5447,사쿠라여자수용소,2015-11-11,하세가와 쿠니히로,right_only
12351,흡족한밤마술과섹스,2015-11-11,쿠보데라 카즈토,right_only
3709,매직마이크XXL,2015-11-11,,left_only
6618,실제로있었던조건만남,2015-11-11,쿠보데라 카즈토,right_only
8712,유부녀의음담패설실화,2015-11-11,하세가와 쿠니히로,right_only
5958,소림사무림절대고수,2015-11-12,해도,right_only
2803,따라지비열한거리무삭제판,2015-11-12,신동엽,right_only
5960,소림사무림탐정대흥도방,2015-11-12,해도,right_only
7579,엄마친구무삭제판,2015-11-12,명석환,right_only
12301,후궁왕의음탕한정사,2015-11-17,하세가와 구니히로,right_only
3682,맛있는정사오피스와이프,2015-11-17,김학묵,right_only
8341,욕정의기모노정사,2015-11-18,쿠보데라 카즈토,right_only
5307,사랑과성욕의차이,2015-11-18,하세가와 쿠니히로,right_only
6745,아내에겐할수없는일화장실,2015-11-18,하세가와 쿠니히로,right_only
11432,펜잔스의해적,2015-11-18,마이크 리,right_only
2995,러브앤서울복숭아마을도색소동기무삭제판,2015-11-19,조조 히데오,right_only
2614,동창회의목적무삭제,2015-11-19,정대만,right_only
8141,오퍼레이터,2015-11-19,"아마리아 올슨,오빈 올슨",right_only
6875,아메리칸시티즌,2015-11-19,,left_only
10401,친밀한적,2015-11-19,플로렝 에밀리오 시리,right_only
5305,사라짐의순서지옥행제설차,2015-11-19,,left_only
8233,완벽한사육인간사냥,2015-11-19,마크 앳킨스,right_only
8273,왕의이름으로3,2015-11-19,우베 볼,right_only
8363,용주골,2015-11-19,최우성,right_only
6029,쇼킹오브데스,2015-11-19,,left_only
10759,클로즈레인지,2015-11-19,아이삭 플로렌틴,right_only
129,5to7,2015-11-19,,left_only
1385,나치의대침공,2015-11-19,조셉 J. 로손,right_only
4836,부에나비스타소셜클럽,2015-11-19,,left_only
7459,어웨이프롬허,2015-11-19,,left_only
136,5투7,2015-11-19,빅터 레빈,right_only
3922,모텔과화장실,2015-11-25,하세가와 쿠니히로,right_only
929,그입술에사랑을,2015-11-25,이사카와 히토시,right_only
2061,달빛섹스정사기모노,2015-11-25,키타가와 아츠야,right_only
1425,남편과다른맛,2015-11-25,하세가와 쿠니히로,right_only
11738,피트니스스캔들,2015-11-26,,left_only
9800,쥬라기시티,2015-11-26,숀 케인,right_only
11916,한양기방춘향뎐,2015-11-26,김민욱,right_only
4626,범해진소녀들,2015-11-26,우치다 나오유키,right_only
5370,사모안웨딩,2015-11-26,,left_only
3185,로드킬,2015-11-26,,left_only
2715,드래곤파이터2015,2015-11-26,,left_only
646,공즉시색,2015-11-26,김현빈,right_only
5064,블랙홀,2015-11-26,마크 스티븐 그로브,right_only
10789,킬러,2015-11-26,카말 암드,right_only
2702,드래곤레저렉션,2015-11-26,마크 앳킨스,right_only
4524,배트맨v슈퍼맨섹시히어로즈의탄생,2015-11-26,악셀 브라운,right_only
11837,하숙집자매총각,2015-11-27,카에데,right_only
3372,리큐에게물어라,2015-11-27,타나카 미츠토시,right_only
2486,도미니언드라코니안의음모,2015-11-27,리차드 로리,right_only
9413,젊은과부의애프터서비스,2015-11-30,카에데,right_only
3937,목욕탕그녀와알바남,2015-11-30,오부치 아키라,right_only
4483,밤손님과거유녀,2015-12-02,하세가와 쿠니히로,right_only
1947,다다미방의정사,2015-12-02,오쿠 와타루,right_only
8893,음탕한여대생기숙사,2015-12-02,하세가와 쿠니히로,right_only
657,과부의욕정풀기,2015-12-02,카타오카 슈지,right_only
9398,전철에서만난사랑이야기,2015-12-02,사카모토 후토시,right_only
324,간호사들의음담패설충격실화,2015-12-02,카타오카 슈지,right_only
9117,인투더다크,2015-12-03,마크 에드윈 로빈슨,right_only
11845,하오의음몽무삭제판,2015-12-03,아키야마 토요,right_only
9775,준벅,2015-12-03,,left_only
3171,렛미인,2015-12-03,,left_only
6323,스튜어디스의이중생활,2015-12-03,하세가와 쿠니히로,right_only
10721,크롬스컬레이드투레스트2,2015-12-03,로버트 홀,right_only
3306,룸바,2015-12-03,,left_only
10181,체르노빌원전대폭발,2015-12-03,비탈리 보로비요브,right_only
1639,내친구의아내,2015-12-03,탁승오,right_only
7346,어론인더다크,2015-12-03,,left_only
11821,하숙생씻겨주는과부,2015-12-04,카에데,right_only
6959,아이다라스칼라,2015-12-05,페터 슈타인,right_only
2026,다크타이드,2015-12-05,존 스톡웰,right_only
782,귀여운연하남이리와,2015-12-09,에노모토 토시로,right_only
1315,나어떡해형수님,2015-12-09,하세가와 쿠니히로,right_only
11836,하숙집음란한사생활,2015-12-09,카에데,right_only
6814,아내의젖은신음,2015-12-09,카네다 사토시,right_only
12077,헤일로나이트폴,2015-12-10,,left_only
7067,악마가너의죽음을알기전에,2015-12-10,,left_only
898,그룹섹스젊은여사장과남자직원들,2015-12-10,야마우치 다이스케,right_only
9820,지구최후의날2015,2015-12-10,리차드 로리,right_only
6430,슬픈남자,2015-12-10,방현준,right_only
8864,음란한앵글무삭제판,2015-12-10,세키네 카즈미,right_only
4013,무녀의탐스러운육체,2015-12-11,카와사키 히로유키,right_only
8874,음란한채무목소리,2015-12-12,카이하라 쿠리스 료,right_only
7633,에리카의극장괴담,2015-12-12,에지리 다이,right_only
1759,노리개가된아내,2015-12-14,카이하라 쿠리스 료,right_only
9390,전원일기젖소농장새댁,2015-12-15,한동호,right_only
11563,풍만한하숙집여주인,2015-12-15,카에데,right_only
9803,쥬라기타임트랙,2015-12-16,그리프 퍼스트,right_only
11795,하녀기모노섹스,2015-12-16,하세가와 쿠니히로,right_only
8721,유신의미학,2015-12-16,김노경,right_only
10161,청순한그녀육체관계,2015-12-16,요시오,right_only
8849,음란한꽃의여름,2015-12-16,에노모토 토시로,right_only
9705,좀비들의섬데드시즌,2015-12-16,애덤 디요,right_only
12273,환자의욕정풀기간호사,2015-12-16,카타오카 슈지,right_only
9064,인류멸종좀비바이러스,2015-12-16,프란시스코 피콘,right_only
2049,단지처길들이기유부녀,2015-12-16,타지리 유지,right_only
11713,피아노의숲,2015-12-17,,left_only
2989,러브액츄얼리,2015-12-17,,left_only
2845,라다랜드,2015-12-17,소폰 사크다피싯,right_only
2112,대명겁천하대전,2015-12-17,왕 징,right_only
5601,색끈한퓨전사극심청야사,2015-12-17,강명진,right_only
1604,내이름은아닌아,2015-12-17,,left_only
8376,우리가잃어버릴청춘,2015-12-17,,left_only
7615,에로닌자걸정사,2015-12-17,카와사키 히로유키,right_only
3004,러브인베를린,2015-12-17,룰루 왕,right_only
366,강아지삼총사,2015-12-18,제시 바겟,right_only
5119,비디오속나의비밀정사,2015-12-19,진노 후토시,right_only
822,그녀와의섹스는맛있다,2015-12-20,하지메 쇼우리,right_only
2013,다크바이눈,2015-12-21,"알란 레오나드,마이클 오플라허티",right_only
3342,리벤지포졸리,2015-12-22,차드 하볼드,right_only
10305,치한전차음란한퇴근길,2015-12-22,오쿠 와타루,right_only
2825,떡국열차신드롬무삭제판,2015-12-23,아키야마 요시오,right_only
7063,악령의재림131313,2015-12-23,제임스 쿨렌 브레삭,right_only
4386,바로밑에서훔쳐보기,2015-12-23,하세가와 쿠니히로,right_only
36,1944,2015-12-23,엘모 누가넨,right_only
10556,컨트랙티드2,2015-12-23,조쉬 포브스,right_only
8857,음란한병원전신마취,2015-12-23,사토 토시키,right_only
8643,위험한중독,2015-12-24,최율권희,right_only
1538,내생애최악의데이트,2015-12-24,배리 폴락,right_only
2634,두근두근도쿄,2015-12-24,,left_only
6727,아기호랑이루나의대모험,2015-12-24,마이클 J. 사나,right_only
101,3데이즈라스트서바이벌,2015-12-24,길 벨로우스,right_only
4601,버스가이드의젖은속옷,2015-12-24,이마오카 신지,right_only
7796,여대생살인기,2015-12-25,조조 히데오,right_only
4920,불륜와이프와맛있는처녀,2015-12-26,짓소지 아키오,right_only
8871,음란한유치장,2015-12-26,카츠야마 시게오,right_only
8035,예쁜여자가섹스도잘해,2015-12-27,하지메 쇼우리,right_only
8572,위기의유부남만나는여자마다하고싶어,2015-12-29,쿠도 마사노리,right_only
8850,음란한너만을생각해,2015-12-30,타지리 유지,right_only
2889,라스트탱고,2015-12-31,게르만 크랄,right_only
10669,쿠치의여름,2015-12-31,장초치,right_only
1527,내부자들디오리지널,2015-12-31,우민호,right_only
818,그녀에게,2015-12-31,,left_only
12342,흑집사악마와의계약,2015-12-31,,left_only
5859,섹스잘하는여자가좋다,2016-01-02,하지메 쇼우리,right_only
1466,남편제자와의밀애,2016-01-03,카에데,right_only
661,과외선생님심화학습편,2016-01-05,오부치 아키라,right_only
2834,뜨거운여감옥의밤,2016-01-06,하세가와 쿠니히로,right_only
3632,맛2무삭제,2016-01-06,경석호,right_only
8902,의사와간호사불륜,2016-01-06,조조 히데오,right_only
447,거유탐닉그녀의방에서,2016-01-06,하세가와 쿠니히로,right_only
10934,태양의서커스월드어웨이,2016-01-06,앤드류 아담슨,right_only
8082,오르가즘이좋아서아줌마,2016-01-06,이시노 쇼세이,right_only
8939,이별의순간마지막섹스,2016-01-06,에노모토 토시로,right_only
8456,울프캅,2016-01-07,로웰 딘,right_only
11450,평행이론도플갱어살인,2016-01-07,,left_only
12262,화장실콩쿨,2016-01-07,,left_only
9909,짓2붉은낙타무삭제판,2016-01-07,노진수,right_only
6528,신금병매,2016-01-07,진건화,right_only
4428,바티칸사제들,2016-01-07,,left_only
2363,더하이브,2016-01-07,데이빗 야로베스키,right_only
7188,애인뱅크,2016-01-08,키리시마 아키코,right_only
2531,독신남자와이웃집여자,2016-01-09,카에데,right_only
2560,돌싱의맛있는유혹,2016-01-10,카에데,right_only
6241,스캐빈저,2016-01-11,쉐리엔 다비스,right_only
4600,버스가이드의몸을탐하다,2016-01-11,이노우에 신스케,right_only
9762,죽을정도로느끼게해줘,2016-01-13,이시카와 칸,right_only
7194,애정의사쿠라,2016-01-13,카네다 사토시,right_only
7780,여감옥의교도관꿀잼,2016-01-13,하세가와 쿠니히로,right_only
8644,위험한중독무삭제판,2016-01-13,최율권희,right_only
9896,질퍽한유부녀의육체,2016-01-13,하세가와 쿠니히로,right_only
11714,피아노정사레슨불륜,2016-01-13,에노모토 토시로,right_only
10489,칼큘레이터,2016-01-14,드미트리 그라체프,right_only
8461,웅덩이의두사람,2016-01-14,호리이 히카루,right_only
4604,버진사무라이,2016-01-14,하뉴켄지,right_only
10665,쿠미코더트레져헌터,2016-01-14,,left_only
10146,첫경험만8번째,2016-01-14,댄 비어스,right_only
10664,쿠미코더트레저헌터,2016-01-14,데이비드 젤너,right_only
2977,러브레터,2016-01-14,,left_only
6437,시간을달리는소녀,2016-01-14,,left_only
12368,히비키의도신,2016-01-14,오쿠 와타루,right_only
503,겁쟁이페달리로드,2016-01-14,나베시마 오사무,right_only
5451,사탄의부활,2016-01-14,키이스 앨런,right_only
502,겁쟁이페달리라이드,2016-01-14,나베시마 오사무,right_only
8436,운명의시작야쿠자의여자,2016-01-15,후지와라 켄이치,right_only
10288,치명적유혹야쿠자의여자,2016-01-15,카이하라 쿠리스 료,right_only
7872,여자의무기야쿠자의여자,2016-01-16,카이하라 쿠리스 료,right_only
4153,미망인과이웃집남자들,2016-01-16,카에데,right_only
7854,여인의숙명야쿠자의여자,2016-01-16,카이하라 쿠리스 료,right_only
11829,하숙집미모의여주인,2016-01-17,카에데,right_only
4726,병원화장실에서,2016-01-20,하세가와 쿠니히로,right_only
325,간호사만참아야하나,2016-01-20,카타오카 슈지,right_only
9168,일본춘화도창녀의몸매,2016-01-20,히로토미,right_only
9750,주인님이라그러지마,2016-01-20,하코다 신스케,right_only
4912,불륜수업나쁜놀이,2016-01-20,마츠히사 유메지,right_only
9392,전쟁과관능,2016-01-21,키리시마 아키코,right_only
5474,살인게임79,2016-01-21,필립 매시제윅,right_only
9712,좀비아포칼립스파이널,2016-01-21,루카 보니,right_only
4134,미니자이언트3D,2016-01-21,,left_only
2024,다크월드이퀄리브리엄,2016-01-21,올레그 아사둘린,right_only
4116,미국대지진샌안드레스,2016-01-21,존 바움가트너,right_only
4857,분노의레이싱질주,2016-01-21,콜 S. 맥케이,right_only
6490,시즈닝하우스,2016-01-21,폴 하이엣,right_only
2231,더배런스,2016-01-22,,left_only
8842,음란한가정교사쓰리섬,2016-01-23,키타자와 유키오,right_only
6200,스와핑비밀클럽,2016-01-24,키타자와 유키오,right_only
11973,해적위대한영웅,2016-01-26,야니스 스마그라디스,right_only
8009,옆집새댁쿄코는글래머,2016-01-26,오타니 야스유키,right_only
4908,불륜발각아내의여행,2016-01-27,야마우치 다이스케,right_only
1897,느끼는꽃잎의입술,2016-01-27,이시카와 칸,right_only
936,극비미망인의정사,2016-01-27,히로토미,right_only
5374,사무라이헌터,2016-01-27,오치아이 켄,right_only
4133,미니자이언트,2016-01-28,마크 브라운로우,right_only
8428,우주전쟁지구대침공,2016-01-28,썬더 레빈,right_only
2232,더배터리,2016-01-28,,left_only
3179,로그인,2016-01-28,아코스 바노스키,right_only
6533,신데렐라트랩오브허,2016-01-28,,left_only
10302,치한낭만무삭제판,2016-01-28,타쿠마 쇼이치 키타자와,right_only
7113,안젤리크,2016-01-28,아리엘 제이통,right_only
3899,모멘텀,2016-01-28,,left_only
317,간음위험한유부녀들,2016-01-30,키타자와 유키오,right_only
7934,연애사기알몸으로말해요,2016-01-31,곤노 하지메,right_only
1878,눈맞은유부녀,2016-02-03,타지리 유지,right_only
9612,제4구역컨테인먼트,2016-02-03,닐 맥케너리-웨스트,right_only
1671,너를접수해주마밀회,2016-02-03,쿠보데라 카즈토,right_only
4932,불륜의와이프확인실화,2016-02-03,사카모토 후토시,right_only
